citing,citing_long,citing_lat,citing_country,cited,cited_long,cited_lat,cited_country,citations
14881,-83.92,35.96,UNITED STATES,10890,-110.96,32.22,UNITED STATES,1
14881,-83.92,35.96,UNITED STATES,14881,-83.92,35.96,UNITED STATES,1
14881,-83.92,35.96,UNITED STATES,27224,-69.96,43.91,UNITED STATES,1
14911,-78.89,35.99,UNITED STATES,21359,-74,40.71,UNITED STATES,1
14911,-78.89,35.99,UNITED STATES,24578,-71.1,42.36,UNITED STATES,1
14911,-78.89,35.99,UNITED STATES,39651,-0.12,51.5,UNITED KINGDOM,1
14995,-79.79,36.06,UNITED STATES,12239,-118.03,33.97,UNITED STATES,1
14995,-79.79,36.06,UNITED STATES,14995,-79.79,36.06,UNITED STATES,2
14995,-79.79,36.06,UNITED STATES,18723,-86.53,39.16,UNITED STATES,1
14995,-79.79,36.06,UNITED STATES,24440,-83.74,42.28,UNITED STATES,1
14995,-79.79,36.06,UNITED STATES,24605,-71.23,42.37,UNITED STATES,1
14995,-79.79,36.06,UNITED STATES,24607,-72.53,42.37,UNITED STATES,1
14995,-79.79,36.06,UNITED STATES,25566,-81.24,42.98,CANADA,1
14995,-79.79,36.06,UNITED STATES,35738,8.7,49.41,GERMANY,1
14995,-79.79,36.06,UNITED STATES,39651,-0.12,51.5,UNITED KINGDOM,1
14995,-79.79,36.06,UNITED STATES,40268,-1.25,51.75,UNITED KINGDOM,1
14995,-79.79,36.06,UNITED STATES,44655,-4.24,55.85,UNITED KINGDOM,1
14997,-94.15,36.06,UNITED STATES,14997,-94.15,36.06,UNITED STATES,1
15031,-80.24,36.09,UNITED STATES,13744,-97.44,35.22,UNITED STATES,1
15031,-80.24,36.09,UNITED STATES,14260,-82.55,35.59,UNITED STATES,1
15031,-80.24,36.09,UNITED STATES,14818,-79.05,35.91,UNITED STATES,1
15031,-80.24,36.09,UNITED STATES,32693,-122.32,47.6,UNITED STATES,1
15031,-80.24,36.09,UNITED STATES,43069,-2.24,53.47,UNITED KINGDOM,1
15040,140.08,36.09,JAPAN,10810,34.76,32.04,ISRAEL,1
15040,140.08,36.09,JAPAN,28392,-0.59,44.81,FRANCE,1
15115,-86.77,36.16,UNITED STATES,15115,-86.77,36.16,UNITED STATES,1
15115,-86.77,36.16,UNITED STATES,21359,-74,40.71,UNITED STATES,1
15122,-115.13,36.17,UNITED STATES,19822,-83,39.96,UNITED STATES,1
15122,-115.13,36.17,UNITED STATES,22748,-82.21,41.29,UNITED STATES,1
15649,-4.42,36.71,SPAIN,17837,-121.74,38.54,UNITED STATES,1
15685,-119.78,36.74,UNITED STATES,13392,137.77,34.97,JAPAN,1
15938,-122.03,36.97,UNITED STATES,2550,151.77,-32.92,AUSTRALIA,1
15938,-122.03,36.97,UNITED STATES,15938,-122.03,36.97,UNITED STATES,2
15938,-122.03,36.97,UNITED STATES,16166,-80.41,37.22,UNITED STATES,1
15938,-122.03,36.97,UNITED STATES,17837,-121.74,38.54,UNITED STATES,1
15938,-122.03,36.97,UNITED STATES,18455,-76.93,38.98,UNITED STATES,1
15938,-122.03,36.97,UNITED STATES,20784,-79.99,40.43,UNITED STATES,1
15938,-122.03,36.97,UNITED STATES,21359,-74,40.71,UNITED STATES,1
15938,-122.03,36.97,UNITED STATES,23694,-72.25,41.81,UNITED STATES,1
15938,-122.03,36.97,UNITED STATES,24578,-71.1,42.36,UNITED STATES,2
15938,-122.03,36.97,UNITED STATES,37966,-0.13,50.82,UNITED KINGDOM,1
15938,-122.03,36.97,UNITED STATES,41603,-1.5,52.4,UNITED KINGDOM,1
16151,-93.29,37.2,UNITED STATES,37857,7.18,50.77,GERMANY,1
16166,-80.41,37.22,UNITED STATES,16166,-80.41,37.22,UNITED STATES,1
16166,-80.41,37.22,UNITED STATES,19448,-84.19,39.75,UNITED STATES,1
16166,-80.41,37.22,UNITED STATES,24607,-72.53,42.37,UNITED STATES,1
16280,-121.88,37.33,UNITED STATES,19985,-105.27,40.01,UNITED STATES,1
16280,-121.88,37.33,UNITED STATES,24607,-72.53,42.37,UNITED STATES,1
16307,-121.95,37.35,UNITED STATES,20883,-74.44,40.49,UNITED STATES,1
16342,-6,37.38,SPAIN,2268,-64.18,-31.4,ARGENTINA,1
16342,-6,37.38,SPAIN,19985,-105.27,40.01,UNITED STATES,1
16342,-6,37.38,SPAIN,34207,9.04,48.52,GERMANY,1
16342,-6,37.38,SPAIN,41799,13.37,52.51,GERMANY,1
16400,-122.16,37.43,UNITED STATES,16400,-122.16,37.43,UNITED STATES,6
16400,-122.16,37.43,UNITED STATES,16890,-122.27,37.86,UNITED STATES,1
16400,-122.16,37.43,UNITED STATES,17837,-121.74,38.54,UNITED STATES,1
16400,-122.16,37.43,UNITED STATES,20022,-75.34,40.03,UNITED STATES,1
16400,-122.16,37.43,UNITED STATES,20784,-79.99,40.43,UNITED STATES,1
16400,-122.16,37.43,UNITED STATES,23811,-87.63,41.88,UNITED STATES,1
16400,-122.16,37.43,UNITED STATES,24440,-83.74,42.28,UNITED STATES,1
16400,-122.16,37.43,UNITED STATES,24578,-71.1,42.36,UNITED STATES,1
16400,-122.16,37.43,UNITED STATES,26759,-79.38,43.64,CANADA,1
16400,-122.16,37.43,UNITED STATES,26888,-72.28,43.7,UNITED STATES,1
16400,-122.16,37.43,UNITED STATES,34871,2.34,48.85,FRANCE,1
16400,-122.16,37.43,UNITED STATES,44581,37.61,55.75,RUSSIA,1
16518,-77.43,37.54,UNITED STATES,9721,-95.36,29.76,UNITED STATES,1
16518,-77.43,37.54,UNITED STATES,11312,-117.27,32.84,UNITED STATES,1
16518,-77.43,37.54,UNITED STATES,11972,-84.39,33.74,UNITED STATES,1
16518,-77.43,37.54,UNITED STATES,12392,-117.71,34.09,UNITED STATES,1
16518,-77.43,37.54,UNITED STATES,16400,-122.16,37.43,UNITED STATES,1
16518,-77.43,37.54,UNITED STATES,16518,-77.43,37.54,UNITED STATES,1
16518,-77.43,37.54,UNITED STATES,16793,-79.44,37.78,UNITED STATES,1
16518,-77.43,37.54,UNITED STATES,19822,-83,39.96,UNITED STATES,1
16518,-77.43,37.54,UNITED STATES,19985,-105.27,40.01,UNITED STATES,1
16518,-77.43,37.54,UNITED STATES,23694,-72.25,41.81,UNITED STATES,1
16518,-77.43,37.54,UNITED STATES,24449,-71.26,42.29,UNITED STATES,1
16518,-77.43,37.54,UNITED STATES,26131,-0.37,43.29,FRANCE,1
16518,-77.43,37.54,UNITED STATES,31295,-117,46.73,UNITED STATES,1
16518,-77.43,37.54,UNITED STATES,44502,12.56,55.67,DENMARK,1
16536,126.97,37.55,SOUTH KOREA,42340,-1.14,52.94,UNITED KINGDOM,1
16782,-122.41,37.77,UNITED STATES,9682,-82.32,29.65,UNITED STATES,1
16782,-122.41,37.77,UNITED STATES,16782,-122.41,37.77,UNITED STATES,3
16782,-122.41,37.77,UNITED STATES,16890,-122.27,37.86,UNITED STATES,1
16782,-122.41,37.77,UNITED STATES,20622,-74.65,40.34,UNITED STATES,1
16782,-122.41,37.77,UNITED STATES,21359,-74,40.71,UNITED STATES,1
16793,-79.44,37.78,UNITED STATES,16518,-77.43,37.54,UNITED STATES,1
16890,-122.27,37.86,UNITED STATES,9682,-82.32,29.65,UNITED STATES,1
16890,-122.27,37.86,UNITED STATES,10031,-97.74,30.26,UNITED STATES,2
16890,-122.27,37.86,UNITED STATES,11994,-84.29,33.77,UNITED STATES,1
16890,-122.27,37.86,UNITED STATES,12345,-118.24,34.05,UNITED STATES,1
16890,-122.27,37.86,UNITED STATES,15115,-86.77,36.16,UNITED STATES,1
16890,-122.27,37.86,UNITED STATES,15769,10.17,36.79,TUNISIA,1
16890,-122.27,37.86,UNITED STATES,16890,-122.27,37.86,UNITED STATES,4
16890,-122.27,37.86,UNITED STATES,18455,-76.93,38.98,UNITED STATES,1
16890,-122.27,37.86,UNITED STATES,18880,-76.6,39.29,UNITED STATES,1
16890,-122.27,37.86,UNITED STATES,20622,-74.65,40.34,UNITED STATES,2
16890,-122.27,37.86,UNITED STATES,21359,-74,40.71,UNITED STATES,1
16890,-122.27,37.86,UNITED STATES,24578,-71.1,42.36,UNITED STATES,1
16890,-122.27,37.86,UNITED STATES,26759,-79.38,43.64,CANADA,1
16890,-122.27,37.86,UNITED STATES,26888,-72.28,43.7,UNITED STATES,1
16890,-122.27,37.86,UNITED STATES,29045,-66.06,45.27,CANADA,1
16890,-122.27,37.86,UNITED STATES,35517,-123.11,49.26,CANADA,1
16890,-122.27,37.86,UNITED STATES,39651,-0.12,51.5,UNITED KINGDOM,3
16890,-122.27,37.86,UNITED STATES,40268,-1.25,51.75,UNITED KINGDOM,1
16890,-122.27,37.86,UNITED STATES,41205,0.11,52.2,UNITED KINGDOM,1
16890,-122.27,37.86,UNITED STATES,42426,-2.17,53.02,UNITED KINGDOM,1
16890,-122.27,37.86,UNITED STATES,42953,-1.46,53.38,UNITED KINGDOM,1
16890,-122.27,37.86,UNITED STATES,46637,10.39,63.43,NORWAY,1
16894,-84.66,37.86,UNITED STATES,16894,-84.66,37.86,UNITED STATES,1
16911,127.76,37.87,SOUTH KOREA,19767,-75.11,39.94,UNITED STATES,1
17026,-121.29,37.95,UNITED STATES,21359,-74,40.71,UNITED STATES,1
17026,-121.29,37.95,UNITED STATES,27952,-73.21,44.47,UNITED STATES,1
17026,-121.29,37.95,UNITED STATES,41131,4.49,52.15,NETHERLANDS,1
17079,23.73,37.97,GREECE,17079,23.73,37.97,GREECE,1
17079,23.73,37.97,GREECE,24718,-76.49,42.44,UNITED STATES,1
17079,23.73,37.97,GREECE,44742,-3.2,55.95,UNITED KINGDOM,1
17193,-78.47,38.03,UNITED STATES,11542,-87.56,33.21,UNITED STATES,1
17193,-78.47,38.03,UNITED STATES,13346,-81.93,34.94,UNITED STATES,1
17193,-78.47,38.03,UNITED STATES,17193,-78.47,38.03,UNITED STATES,1
17193,-78.47,38.03,UNITED STATES,18311,-77.03,38.89,UNITED STATES,1
17193,-78.47,38.03,UNITED STATES,19799,-75.16,39.95,UNITED STATES,1
17193,-78.47,38.03,UNITED STATES,20784,-79.99,40.43,UNITED STATES,2
17193,-78.47,38.03,UNITED STATES,22890,-83.65,41.37,UNITED STATES,1
17193,-78.47,38.03,UNITED STATES,23811,-87.63,41.88,UNITED STATES,1
17208,-84.5,38.04,UNITED STATES,11923,-117.82,33.68,UNITED STATES,1
17208,-84.5,38.04,UNITED STATES,20622,-74.65,40.34,UNITED STATES,1
17208,-84.5,38.04,UNITED STATES,24578,-71.1,42.36,UNITED STATES,1
17208,-84.5,38.04,UNITED STATES,25739,-89.38,43.07,UNITED STATES,2
17460,21.73,38.24,GREECE,15769,10.17,36.79,TUNISIA,1
17460,21.73,38.24,GREECE,39651,-0.12,51.5,UNITED KINGDOM,1
17468,-85.76,38.25,UNITED STATES,13744,-97.44,35.22,UNITED STATES,1
17468,-85.76,38.25,UNITED STATES,19080,-0.37,39.46,SPAIN,1
17544,140.75,38.31,JAPAN,24578,-71.1,42.36,UNITED STATES,1
17568,-0.48,38.34,SPAIN,35390,-0.36,49.18,FRANCE,1
17734,-78.86,38.45,UNITED STATES,9721,-95.36,29.76,UNITED STATES,1
17734,-78.86,38.45,UNITED STATES,17734,-78.86,38.45,UNITED STATES,1
17734,-78.86,38.45,UNITED STATES,19822,-83,39.96,UNITED STATES,1
17837,-121.74,38.54,UNITED STATES,9721,-95.36,29.76,UNITED STATES,1
17837,-121.74,38.54,UNITED STATES,10031,-97.74,30.26,UNITED STATES,1
17837,-121.74,38.54,UNITED STATES,10890,-110.96,32.22,UNITED STATES,1
17837,-121.74,38.54,UNITED STATES,17837,-121.74,38.54,UNITED STATES,2
17837,-121.74,38.54,UNITED STATES,18455,-76.93,38.98,UNITED STATES,1
17837,-121.74,38.54,UNITED STATES,23811,-87.63,41.88,UNITED STATES,1
17837,-121.74,38.54,UNITED STATES,39651,-0.12,51.5,UNITED KINGDOM,1
17837,-121.74,38.54,UNITED STATES,41131,4.49,52.15,NETHERLANDS,1
17837,-121.74,38.54,UNITED STATES,42988,-2.97,53.4,UNITED KINGDOM,1
17870,-121.49,38.57,UNITED STATES,19799,-75.16,39.95,UNITED STATES,1
17928,-90.19,38.62,UNITED STATES,3502,149.12,-35.3,AUSTRALIA,1
17928,-90.19,38.62,UNITED STATES,3699,174.77,-36.88,NEW ZEALAND,1
17928,-90.19,38.62,UNITED STATES,9789,-90.07,29.95,UNITED STATES,2
17928,-90.19,38.62,UNITED STATES,12449,-118.14,34.14,UNITED STATES,1
17928,-90.19,38.62,UNITED STATES,17208,-84.5,38.04,UNITED STATES,1
17928,-90.19,38.62,UNITED STATES,22704,-95.94,41.26,UNITED STATES,1
17928,-90.19,38.62,UNITED STATES,23509,-86.23,41.7,UNITED STATES,2
17928,-90.19,38.62,UNITED STATES,23694,-72.25,41.81,UNITED STATES,1
17928,-90.19,38.62,UNITED STATES,23811,-87.63,41.88,UNITED STATES,1
17928,-90.19,38.62,UNITED STATES,25739,-89.38,43.07,UNITED STATES,1
17928,-90.19,38.62,UNITED STATES,26759,-79.38,43.64,CANADA,1
17928,-90.19,38.62,UNITED STATES,28105,-75.16,44.59,UNITED STATES,1
17928,-90.19,38.62,UNITED STATES,43069,-2.24,53.47,UNITED KINGDOM,1
18089,-9.15,38.72,PORTUGAL,24578,-71.1,42.36,UNITED STATES,1
18217,-89.95,38.81,UNITED STATES,14911,-78.89,35.99,UNITED STATES,1
18217,-89.95,38.81,UNITED STATES,18217,-89.95,38.81,UNITED STATES,1
18217,-89.95,38.81,UNITED STATES,19822,-83,39.96,UNITED STATES,1
18240,-104.82,38.83,UNITED STATES,10261,-88.05,30.68,UNITED STATES,1
18253,-77.3,38.84,UNITED STATES,19985,-105.27,40.01,UNITED STATES,1
18253,-77.3,38.84,UNITED STATES,20622,-74.65,40.34,UNITED STATES,1
18311,-77.03,38.89,UNITED STATES,2901,151.2,-33.86,AUSTRALIA,1
18311,-77.03,38.89,UNITED STATES,4401,172.63,-43.53,NEW ZEALAND,2
18311,-77.03,38.89,UNITED STATES,7182,-157.85,21.3,UNITED STATES,1
18311,-77.03,38.89,UNITED STATES,12706,-119.69,34.41,UNITED STATES,1
18311,-77.03,38.89,UNITED STATES,13168,-86.97,34.8,UNITED STATES,1
18311,-77.03,38.89,UNITED STATES,13619,-90.04,35.14,UNITED STATES,1
18311,-77.03,38.89,UNITED STATES,16307,-121.95,37.35,UNITED STATES,1
18311,-77.03,38.89,UNITED STATES,18311,-77.03,38.89,UNITED STATES,6
18311,-77.03,38.89,UNITED STATES,20026,-76.3,40.03,UNITED STATES,1
18311,-77.03,38.89,UNITED STATES,20784,-79.99,40.43,UNITED STATES,1
18311,-77.03,38.89,UNITED STATES,20949,-74.47,40.53,UNITED STATES,1
18311,-77.03,38.89,UNITED STATES,21359,-74,40.71,UNITED STATES,1
18311,-77.03,38.89,UNITED STATES,21665,-96.7,40.81,UNITED STATES,1
18311,-77.03,38.89,UNITED STATES,21680,-73.92,40.82,UNITED STATES,1
18311,-77.03,38.89,UNITED STATES,23811,-87.63,41.88,UNITED STATES,1
18311,-77.03,38.89,UNITED STATES,24578,-71.1,42.36,UNITED STATES,1
18311,-77.03,38.89,UNITED STATES,29735,13.76,45.65,ITALY,1
18311,-77.03,38.89,UNITED STATES,32693,-122.32,47.6,UNITED STATES,1
18311,-77.03,38.89,UNITED STATES,38591,3.72,51.05,BELGIUM,1
18311,-77.03,38.89,UNITED STATES,40268,-1.25,51.75,UNITED KINGDOM,1
18311,-77.03,38.89,UNITED STATES,43657,-2.79,54.04,UNITED KINGDOM,1
18403,-92.33,38.95,UNITED STATES,18403,-92.33,38.95,UNITED STATES,2
18403,-92.33,38.95,UNITED STATES,18880,-76.6,39.29,UNITED STATES,1
18403,-92.33,38.95,UNITED STATES,21359,-74,40.71,UNITED STATES,5
18403,-92.33,38.95,UNITED STATES,21665,-96.7,40.81,UNITED STATES,1
18403,-92.33,38.95,UNITED STATES,44849,-3.93,56.11,UNITED KINGDOM,1
18410,35.43,38.95,TURKEY,38211,-0.45,50.91,UNITED KINGDOM,1
18444,-95.23,38.97,UNITED STATES,16921,-122.29,37.88,UNITED STATES,1
18444,-95.23,38.97,UNITED STATES,22776,-105.59,41.31,UNITED STATES,1
18455,-76.93,38.98,UNITED STATES,7437,114.15,22.41,PEOPLES R CHINA,2
18455,-76.93,38.98,UNITED STATES,18455,-76.93,38.98,UNITED STATES,2
18455,-76.93,38.98,UNITED STATES,19300,-79.95,39.63,UNITED STATES,1
18455,-76.93,38.98,UNITED STATES,19799,-75.16,39.95,UNITED STATES,1
18455,-76.93,38.98,UNITED STATES,19822,-83,39.96,UNITED STATES,1
18455,-76.93,38.98,UNITED STATES,21599,-77.86,40.79,UNITED STATES,1
18455,-76.93,38.98,UNITED STATES,28623,-93.26,44.97,UNITED STATES,1
18455,-76.93,38.98,UNITED STATES,35517,-123.11,49.26,CANADA,1
18455,-76.93,38.98,UNITED STATES,39481,5.48,51.43,NETHERLANDS,1
18455,-76.93,38.98,UNITED STATES,42340,-1.14,52.94,UNITED KINGDOM,1
18455,-76.93,38.98,UNITED STATES,43161,-113.49,53.54,CANADA,1
18539,-84.45,39.03,UNITED STATES,30265,-66.63,45.96,CANADA,1
18594,-77.15,39.08,UNITED STATES,13728,-80.01,35.21,UNITED STATES,1
18594,-77.15,39.08,UNITED STATES,24450,-71.28,42.29,UNITED STATES,1
18594,-77.15,39.08,UNITED STATES,28634,-64.13,44.98,CANADA,1
18594,-77.15,39.08,UNITED STATES,40094,8.23,51.66,GERMANY,1
18594,-77.15,39.08,UNITED STATES,43442,-1.54,53.79,UNITED KINGDOM,1
18594,-77.15,39.08,UNITED STATES,44956,-2.79,56.33,UNITED KINGDOM,1
18596,-78.21,39.08,UNITED STATES,23289,-85.83,41.58,UNITED STATES,1
18596,-78.21,39.08,UNITED STATES,41205,0.11,52.2,UNITED KINGDOM,1
18637,-84.5,39.1,UNITED STATES,16890,-122.27,37.86,UNITED STATES,1
18637,-84.5,39.1,UNITED STATES,18311,-77.03,38.89,UNITED STATES,1
18637,-84.5,39.1,UNITED STATES,18637,-84.5,39.1,UNITED STATES,2
18637,-84.5,39.1,UNITED STATES,23419,-91.52,41.65,UNITED STATES,1
18723,-86.53,39.16,UNITED STATES,11101,-89.87,32.58,UNITED STATES,1
18723,-86.53,39.16,UNITED STATES,14911,-78.89,35.99,UNITED STATES,2
18723,-86.53,39.16,UNITED STATES,15031,-80.24,36.09,UNITED STATES,1
18723,-86.53,39.16,UNITED STATES,16400,-122.16,37.43,UNITED STATES,1
18723,-86.53,39.16,UNITED STATES,18723,-86.53,39.16,UNITED STATES,3
18723,-86.53,39.16,UNITED STATES,18880,-76.6,39.29,UNITED STATES,1
18723,-86.53,39.16,UNITED STATES,20784,-79.99,40.43,UNITED STATES,1
18723,-86.53,39.16,UNITED STATES,21477,-74.41,40.75,UNITED STATES,1
18723,-86.53,39.16,UNITED STATES,22776,-105.59,41.31,UNITED STATES,1
18723,-86.53,39.16,UNITED STATES,25739,-89.38,43.07,UNITED STATES,1
18723,-86.53,39.16,UNITED STATES,27907,-93.15,44.44,UNITED STATES,1
18723,-86.53,39.16,UNITED STATES,28594,-73.92,44.95,UNITED STATES,1
18723,-86.53,39.16,UNITED STATES,41954,-1.14,52.63,UNITED KINGDOM,1
18723,-86.53,39.16,UNITED STATES,42004,-8.63,52.66,IRELAND,1
18723,-86.53,39.16,UNITED STATES,43657,-2.79,54.04,UNITED KINGDOM,1
18737,-96.56,39.17,UNITED STATES,11542,-87.56,33.21,UNITED STATES,1
18737,-96.56,39.17,UNITED STATES,18737,-96.56,39.17,UNITED STATES,1
18737,-96.56,39.17,UNITED STATES,38138,8.02,50.87,GERMANY,1
18880,-76.6,39.29,UNITED STATES,6318,-66.1,18.46,UNITED STATES,1
18880,-76.6,39.29,UNITED STATES,16890,-122.27,37.86,UNITED STATES,1
18880,-76.6,39.29,UNITED STATES,20883,-74.44,40.49,UNITED STATES,1
18880,-76.6,39.29,UNITED STATES,21359,-74,40.71,UNITED STATES,2
18880,-76.6,39.29,UNITED STATES,24663,-71.1,42.41,UNITED STATES,1
18880,-76.6,39.29,UNITED STATES,25739,-89.38,43.07,UNITED STATES,1
18880,-76.6,39.29,UNITED STATES,41568,4.89,52.37,NETHERLANDS,1
19160,-84.74,39.51,UNITED STATES,19160,-84.74,39.51,UNITED STATES,1
19300,-79.95,39.63,UNITED STATES,19300,-79.95,39.63,UNITED STATES,2
19317,-86.86,39.64,UNITED STATES,19317,-86.86,39.64,UNITED STATES,1
19348,20.85,39.66,GREECE,41799,13.37,52.51,GERMANY,1
19353,-75.76,39.67,UNITED STATES,12269,-81.04,33.99,UNITED STATES,1
19353,-75.76,39.67,UNITED STATES,19353,-75.76,39.67,UNITED STATES,1
19353,-75.76,39.67,UNITED STATES,20182,-88.2,40.11,UNITED STATES,1
19353,-75.76,39.67,UNITED STATES,21924,-73.12,40.91,UNITED STATES,1
19353,-75.76,39.67,UNITED STATES,22765,-72.92,41.3,UNITED STATES,1
19353,-75.76,39.67,UNITED STATES,23811,-87.63,41.88,UNITED STATES,1
19353,-75.76,39.67,UNITED STATES,25414,-78.87,42.88,UNITED STATES,1
19422,-104.99,39.74,UNITED STATES,13619,-90.04,35.14,UNITED STATES,1
19422,-104.99,39.74,UNITED STATES,17928,-90.19,38.62,UNITED STATES,1
19422,-104.99,39.74,UNITED STATES,19422,-104.99,39.74,UNITED STATES,1
19448,-84.19,39.75,UNITED STATES,19448,-84.19,39.75,UNITED STATES,2
19448,-84.19,39.75,UNITED STATES,22937,-80.38,41.4,UNITED STATES,1
19448,-84.19,39.75,UNITED STATES,23289,-85.83,41.58,UNITED STATES,1
19448,-84.19,39.75,UNITED STATES,24054,-87.68,42.05,UNITED STATES,1
19448,-84.19,39.75,UNITED STATES,26594,-83.98,43.55,UNITED STATES,1
19448,-84.19,39.75,UNITED STATES,27450,-70.21,44.09,UNITED STATES,1
19448,-84.19,39.75,UNITED STATES,41205,0.11,52.2,UNITED KINGDOM,1
19462,-86.14,39.76,UNITED STATES,23595,-70.71,41.75,UNITED STATES,1
19667,-75.34,39.9,UNITED STATES,14911,-78.89,35.99,UNITED STATES,1
19675,116.38,39.9,PEOPLES R CHINA,18455,-76.93,38.98,UNITED STATES,2
19675,116.38,39.9,PEOPLES R CHINA,19675,116.38,39.9,PEOPLES R CHINA,2
19785,32.86,39.94,TURKEY,19785,32.86,39.94,TURKEY,2
19799,-75.16,39.95,UNITED STATES,12217,-83.37,33.95,UNITED STATES,1
19799,-75.16,39.95,UNITED STATES,17193,-78.47,38.03,UNITED STATES,1
19799,-75.16,39.95,UNITED STATES,18311,-77.03,38.89,UNITED STATES,1
19799,-75.16,39.95,UNITED STATES,18455,-76.93,38.98,UNITED STATES,1
19799,-75.16,39.95,UNITED STATES,18723,-86.53,39.16,UNITED STATES,1
19799,-75.16,39.95,UNITED STATES,19799,-75.16,39.95,UNITED STATES,5
19799,-75.16,39.95,UNITED STATES,20183,-88.24,40.11,UNITED STATES,1
19799,-75.16,39.95,UNITED STATES,24401,-71.8,42.26,UNITED STATES,1
19799,-75.16,39.95,UNITED STATES,24559,-71.05,42.35,UNITED STATES,1
19799,-75.16,39.95,UNITED STATES,25846,-70.92,43.13,UNITED STATES,1
19799,-75.16,39.95,UNITED STATES,26449,-80.52,43.46,CANADA,1
19799,-75.16,39.95,UNITED STATES,29457,-122.67,45.51,UNITED STATES,1
19799,-75.16,39.95,UNITED STATES,29765,-111.03,45.67,UNITED STATES,1
19799,-75.16,39.95,UNITED STATES,41091,5.2,52.13,NETHERLANDS,1
19799,-75.16,39.95,UNITED STATES,41205,0.11,52.2,UNITED KINGDOM,1
19822,-83,39.96,UNITED STATES,11201,-117.16,32.71,UNITED STATES,1
19822,-83,39.96,UNITED STATES,13619,-90.04,35.14,UNITED STATES,1
19822,-83,39.96,UNITED STATES,18723,-86.53,39.16,UNITED STATES,1
19822,-83,39.96,UNITED STATES,19822,-83,39.96,UNITED STATES,2
19822,-83,39.96,UNITED STATES,20545,-83.06,40.3,UNITED STATES,1
19822,-83,39.96,UNITED STATES,22890,-83.65,41.37,UNITED STATES,1
19822,-83,39.96,UNITED STATES,24559,-71.05,42.35,UNITED STATES,1
19822,-83,39.96,UNITED STATES,25739,-89.38,43.07,UNITED STATES,1
19822,-83,39.96,UNITED STATES,33598,11.57,48.13,GERMANY,1
19822,-83,39.96,UNITED STATES,40268,-1.25,51.75,UNITED KINGDOM,1
19822,-83,39.96,UNITED STATES,42953,-1.46,53.38,UNITED KINGDOM,1
19822,-83,39.96,UNITED STATES,44502,12.56,55.67,DENMARK,1
19822,-83,39.96,UNITED STATES,44742,-3.2,55.95,UNITED KINGDOM,1
19985,-105.27,40.01,UNITED STATES,16400,-122.16,37.43,UNITED STATES,1
19985,-105.27,40.01,UNITED STATES,18723,-86.53,39.16,UNITED STATES,1
19985,-105.27,40.01,UNITED STATES,19822,-83,39.96,UNITED STATES,1
19985,-105.27,40.01,UNITED STATES,19985,-105.27,40.01,UNITED STATES,2
19985,-105.27,40.01,UNITED STATES,29457,-122.67,45.51,UNITED STATES,1
19985,-105.27,40.01,UNITED STATES,32814,9.17,47.66,GERMANY,2
19994,-75.3,40.01,UNITED STATES,16280,-121.88,37.33,UNITED STATES,1
19994,-75.3,40.01,UNITED STATES,18880,-76.6,39.29,UNITED STATES,1
19994,-75.3,40.01,UNITED STATES,41799,13.37,52.51,GERMANY,1
20007,-75.3,40.02,UNITED STATES,19799,-75.16,39.95,UNITED STATES,1
20007,-75.3,40.02,UNITED STATES,43600,-1.08,53.95,UNITED KINGDOM,1
20026,-76.3,40.03,UNITED STATES,20026,-76.3,40.03,UNITED STATES,3
20026,-76.3,40.03,UNITED STATES,24440,-83.74,42.28,UNITED STATES,1
20062,-77.51,40.05,UNITED STATES,14818,-79.05,35.91,UNITED STATES,1
20062,-77.51,40.05,UNITED STATES,41946,1.29,52.62,UNITED KINGDOM,1
20083,-82.4,40.06,UNITED STATES,10031,-97.74,30.26,UNITED STATES,1
20182,-88.2,40.11,UNITED STATES,12345,-118.24,34.05,UNITED STATES,1
20182,-88.2,40.11,UNITED STATES,12665,-89.53,34.36,UNITED STATES,1
20182,-88.2,40.11,UNITED STATES,16166,-80.41,37.22,UNITED STATES,1
20182,-88.2,40.11,UNITED STATES,19799,-75.16,39.95,UNITED STATES,1
20182,-88.2,40.11,UNITED STATES,19978,-76.35,40,UNITED STATES,1
20182,-88.2,40.11,UNITED STATES,20182,-88.2,40.11,UNITED STATES,2
20182,-88.2,40.11,UNITED STATES,24440,-83.74,42.28,UNITED STATES,1
20182,-88.2,40.11,UNITED STATES,33353,0.19,48,FRANCE,1
20183,-88.24,40.11,UNITED STATES,10031,-97.74,30.26,UNITED STATES,1
20183,-88.24,40.11,UNITED STATES,11201,-117.16,32.71,UNITED STATES,1
20183,-88.24,40.11,UNITED STATES,19985,-105.27,40.01,UNITED STATES,1
20265,-76.6,40.15,UNITED STATES,20265,-76.6,40.15,UNITED STATES,1
20265,-76.6,40.15,UNITED STATES,24718,-76.49,42.44,UNITED STATES,1
20265,-76.6,40.15,UNITED STATES,41131,4.49,52.15,NETHERLANDS,1
20384,-74.93,40.22,UNITED STATES,25414,-78.87,42.88,UNITED STATES,1
20399,-111.66,40.23,UNITED STATES,20399,-111.66,40.23,UNITED STATES,1
20461,-74.8,40.26,UNITED STATES,16518,-77.43,37.54,UNITED STATES,1
20622,-74.65,40.34,UNITED STATES,10424,-100.07,31.16,UNITED STATES,1
20622,-74.65,40.34,UNITED STATES,14911,-78.89,35.99,UNITED STATES,1
20622,-74.65,40.34,UNITED STATES,15115,-86.77,36.16,UNITED STATES,1
